structure,vacancy_label,coordination_type,number_of_ga_atoms,ga_atom_numbers,fermi_energy_eV,energy_absolute_eV,energy_minus_fermi_eV,ga_s_pdos,ga_p_pdos,ga_d_pdos
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.7009,-10.06041765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.6839,-10.04341765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.6668,-10.02631765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.6498,-10.00931765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.6327,-9.99221765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.6156,-9.97511765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.5986,-9.95811765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.5815,-9.94101765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.5645,-9.92401765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.5474,-9.90691765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.5304,-9.889917650000001,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.5133,-9.87281765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.4963,-9.855817649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.4792,-9.83871765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.4622,-9.82171765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.4451,-9.80461765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.4281,-9.78761765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.411,-9.770517649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.394,-9.75351765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.3769,-9.73641765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.3599,-9.71941765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.3428,-9.702317650000001,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.3258,-9.68531765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.3087,-9.668217649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.2917,-9.65121765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.2746,-9.63411765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.2576,-9.61711765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.2405,-9.60001765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.2235,-9.583017649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.2064,-9.56591765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.1894,-9.54891765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.1723,-9.53181765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.1553,-9.514817650000001,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.1382,-9.49771765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.1212,-9.480717649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.1041,-9.46361765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.087,-9.44651765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.07,-9.429517650000001,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.0529,-9.41241765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.0359,-9.395417649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.0188,-9.37831765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-4.0018,-9.36131765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.9847,-9.344217650000001,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.9677,-9.32721765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.9506,-9.31011765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.9336,-9.29311765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.9165,-9.27601765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.8995,-9.25901765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.8824,-9.24191765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.8654,-9.22491765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.8483,-9.207817649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.8313,-9.19081765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.8142,-9.17371765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.7972,-9.156717650000001,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.7801,-9.13961765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.7631,-9.12261765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.746,-9.10551765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.729,-9.08851765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.7119,-9.07141765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.6949,-9.05441765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.6778,-9.03731765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.6608,-9.020317649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.6437,-9.00321765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.6267,-8.98621765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.6096,-8.96911765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.5926,-8.95211765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.5755,-8.935017649999999,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.5585,-8.91801765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.5414,-8.90091765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.5243,-8.883817650000001,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.5073,-8.86681765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.4902,-8.84971765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.4732,-8.83271765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.4561,-8.81561765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.4391,-8.79861765,0.0,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.422,-8.78151765,0.0001,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.405,-8.76451765,0.0001,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.3879,-8.74741765,0.0002,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.3709,-8.73041765,0.0002,0.0,0.0
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.3538,-8.71331765,0.0004,0.0,0.0001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.3368,-8.696317650000001,0.0005,0.0002,0.0001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.3197,-8.67921765,0.0008,0.0002,0.0002
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.3027,-8.66221765,0.001,0.00030000000000000003,0.0004
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.2856,-8.64511765,0.0013,0.0005,0.0004
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.2686,-8.62811765,0.0016,0.0007,0.0006000000000000001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.2515,-8.61101765,0.002,0.001,0.0009
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.2345,-8.59401765,0.0023,0.0015,0.0012000000000000001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.2174,-8.57691765,0.0028,0.0019,0.0014
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.2004,-8.55991765,0.0032,0.0022999999999999995,0.0018
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.1833,-8.54281765,0.0038,0.0028,0.0023
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.1663,-8.52581765,0.0046,0.0031,0.0024000000000000002
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.1492,-8.50871765,0.0056,0.0034999999999999996,0.0026
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.1322,-8.49171765,0.007,0.0039,0.0027
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.1151,-8.474617649999999,0.0088,0.0040999999999999995,0.0028
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.0981,-8.45761765,0.0112,0.0044,0.0029
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.081,-8.44051765,0.0142,0.0047,0.0029
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.064,-8.42351765,0.0179,0.005,0.003
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.0469,-8.40641765,0.0223,0.0055000000000000005,0.003
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.0299,-8.38941765,0.0273,0.0059,0.0031
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-3.0128,-8.37231765,0.0326,0.006299999999999999,0.0031999999999999997
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.9957,-8.35521765,0.0381,0.0069,0.0033
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.9787,-8.33821765,0.0436,0.0072,0.0033
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.9616,-8.32111765,0.0486,0.0076,0.0035
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.9446,-8.30411765,0.0531,0.0081,0.0036
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.9275,-8.28701765,0.0569,0.0083,0.0037999999999999996
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.9105,-8.27001765,0.0598,0.0087,0.0039
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.8934,-8.25291765,0.062,0.009,0.0042
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.8764,-8.23591765,0.0634,0.009,0.0043
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.8593,-8.21881765,0.064,0.0093,0.0045
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.8423,-8.201817649999999,0.0638,0.0094,0.0048000000000000004
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.8252,-8.18471765,0.0632,0.0097,0.005
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.8082,-8.16771765,0.0622,0.0098,0.005200000000000001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.7911,-8.150617650000001,0.0614,0.0101,0.0054
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.7741,-8.13361765,0.0612,0.0104,0.0056
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.757,-8.11651765,0.0621,0.010599999999999998,0.0057
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.74,-8.09951765,0.0647,0.011,0.0059
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.7229,-8.08241765,0.0694,0.011300000000000001,0.0061
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.7059,-8.06541765,0.0768,0.0117,0.006300000000000001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.6888,-8.04831765,0.0869,0.0121,0.006600000000000001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.6718,-8.03131765,0.1,0.0125,0.006999999999999999
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.6547,-8.014217649999999,0.1157,0.013000000000000001,0.0073
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.6377,-7.99721765,0.1336,0.0133,0.0078
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.6206,-7.98011765,0.1531,0.0138,0.008299999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.6036,-7.96311765,0.1732,0.0143,0.0087
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.5865,-7.94601765,0.1929,0.0148,0.0091
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.5695,-7.9290176500000005,0.211,0.015299999999999998,0.0096
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.5524,-7.9119176499999995,0.2263,0.0157,0.009899999999999999
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.5354,-7.89491765,0.2378,0.016,0.010199999999999999
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.5183,-7.87781765,0.2448,0.016300000000000002,0.0105
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.5013,-7.8608176499999995,0.2467,0.0165,0.0105
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.4842,-7.84371765,0.2433,0.0168,0.010700000000000001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.4672,-7.82671765,0.235,0.017099999999999997,0.0108
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.4501,-7.80961765,0.2225,0.017499999999999998,0.0111
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.433,-7.79251765,0.207,0.0183,0.011500000000000002
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.416,-7.775517649999999,0.1898,0.0191,0.0118
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.3989,-7.75841765,0.1724,0.0201,0.012400000000000001
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.3819,-7.74141765,0.1564,0.021400000000000002,0.0129
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.3648,-7.72431765,0.1427,0.0226,0.0137
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.3478,-7.70731765,0.1321,0.0238,0.014400000000000003
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.3307,-7.69021765,0.1247,0.0248,0.015
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.3137,-7.67321765,0.1205,0.0258,0.015799999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.2966,-7.6561176500000006,0.1192,0.0265,0.0164
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.2796,-7.639117649999999,0.1203,0.0271,0.017
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.2625,-7.62201765,0.1237,0.0275,0.0174
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.2455,-7.60501765,0.1286,0.0279,0.0178
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.2284,-7.58791765,0.1346,0.0283,0.018099999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.2114,-7.57091765,0.1408,0.0286,0.018199999999999997
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.1943,-7.55381765,0.1464,0.0288,0.0183
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.1773,-7.53681765,0.1503,0.028999999999999998,0.0183
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.1602,-7.5197176500000005,0.1522,0.028900000000000002,0.018199999999999997
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.1432,-7.50271765,0.1517,0.0287,0.0181
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.1261,-7.48561765,0.1491,0.028500000000000004,0.018099999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.1091,-7.4686176500000006,0.1451,0.0283,0.018
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.092,-7.4515176499999995,0.1406,0.027999999999999997,0.018099999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.075,-7.43451765,0.1365,0.027699999999999995,0.018099999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.0579,-7.41741765,0.1335,0.0276,0.0182
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.0409,-7.40041765,0.1325,0.0277,0.0181
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.0238,-7.38331765,0.1337,0.0277,0.0182
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-2.0068,-7.36631765,0.1375,0.028,0.0183
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.9897,-7.34921765,0.1438,0.028200000000000003,0.0184
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.9727,-7.33221765,0.1526,0.0288,0.0185
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.9556,-7.3151176499999995,0.1635,0.0295,0.0186
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.9386,-7.29811765,0.1759,0.030400000000000003,0.018799999999999997
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.9215,-7.28101765,0.189,0.031400000000000004,0.019100000000000002
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.9044,-7.26391765,0.2017,0.0325,0.0194
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.8874,-7.24691765,0.2128,0.033499999999999995,0.019799999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.8703,-7.22981765,0.2216,0.0342,0.0199
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.8533,-7.21281765,0.2277,0.0345,0.019900000000000004
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.8362,-7.19571765,0.2311,0.034699999999999995,0.0199
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.8192,-7.178717649999999,0.2324,0.0345,0.0198
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.8021,-7.16161765,0.2325,0.0342,0.0196
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.7851,-7.14461765,0.2323,0.0339,0.0194
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.768,-7.12751765,0.2327,0.0337,0.019
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.751,-7.11051765,0.2342,0.0336,0.0188
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.7339,-7.09341765,0.2372,0.0337,0.018699999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.7169,-7.07641765,0.2416,0.0338,0.0186
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.6998,-7.05931765,0.2473,0.0339,0.0185
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.6828,-7.04231765,0.2539,0.0342,0.0184
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.6657,-7.02521765,0.2609,0.0343,0.0185
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.6487,-7.00821765,0.2674,0.0345,0.018199999999999997
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.6316,-6.99111765,0.2725,0.0344,0.0181
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.6146,-6.97411765,0.2753,0.0341,0.0178
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.5975,-6.95701765,0.2751,0.0335,0.0176
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.5805,-6.94001765,0.2716,0.0327,0.017499999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.5634,-6.92291765,0.2652,0.0318,0.017300000000000003
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.5464,-6.90591765,0.2568,0.030899999999999997,0.0172
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.5293,-6.88881765,0.2474,0.0298,0.0173
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.5123,-6.87181765,0.2383,0.029000000000000005,0.0175
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.4952,-6.8547176499999996,0.2303,0.0284,0.0178
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.4782,-6.83771765,0.2238,0.027700000000000002,0.018000000000000002
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.4611,-6.82061765,0.2188,0.0271,0.0182
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.4441,-6.80361765,0.2153,0.0266,0.0184
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.427,-6.78651765,0.2133,0.026099999999999998,0.0184
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.41,-6.76951765,0.2131,0.0258,0.0182
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.3929,-6.75241765,0.2151,0.025599999999999998,0.018099999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.3759,-6.73541765,0.2198,0.0259,0.0181
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.3588,-6.7183176499999995,0.2273,0.0265,0.0181
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.3417,-6.70121765,0.2371,0.027700000000000002,0.0182
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.3247,-6.68421765,0.2478,0.029400000000000003,0.018799999999999997
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.3076,-6.66711765,0.2576,0.031299999999999994,0.0194
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.2906,-6.65011765,0.2643,0.0334,0.0203
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.2735,-6.63301765,0.2664,0.035500000000000004,0.021
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.2565,-6.61601765,0.2629,0.0374,0.022
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.2394,-6.59891765,0.254,0.0389,0.022699999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.2224,-6.581917649999999,0.2409,0.0401,0.0234
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.2053,-6.56481765,0.2252,0.0407,0.024
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.1883,-6.54781765,0.2088,0.0412,0.0245
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.1712,-6.53071765,0.1935,0.0412,0.024800000000000003
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.1542,-6.51371765,0.1804,0.0411,0.0247
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.1371,-6.49661765,0.17,0.040900000000000006,0.0244
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.1201,-6.47961765,0.1623,0.0407,0.023899999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.103,-6.46251765,0.1566,0.0406,0.023299999999999998
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.086,-6.44551765,0.1519,0.040400000000000005,0.0226
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.0689,-6.42841765,0.1473,0.040100000000000004,0.0218
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.0519,-6.41141765,0.1418,0.039599999999999996,0.0208
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.0348,-6.39431765,0.135,0.03900000000000001,0.02
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.0178,-6.37731765,0.127,0.0383,0.019200000000000002
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-1.0007,-6.36021765,0.1181,0.0375,0.0184
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-0.9837,-6.34321765,0.1091,0.037,0.0179
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-0.9666,-6.32611765,0.1007,0.0369,0.0174
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-0.9496,-6.30911765,0.0937,0.037000000000000005,0.0171
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-0.9325,-6.29201765,0.0887,0.0375,0.0169
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-0.9155,-6.27501765,0.0856,0.0381,0.0168
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-0.8984,-6.2579176499999996,0.0842,0.03900000000000001,0.0168
vacancy_O3,O3 vacancy,tetrahedral,1,27,5.35951765,-0.8814,-6.24091765,0.0843,0.039599999999999996,0.0168
