structure,coordination_type,reference_ga_atom_number,defect_ga_atom_number,system,orbital,energy_minus_fermi_eV,pdos_states_per_eV
vacancy_O3,tetrahedral,27,27,pristine,p,-14.18135477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.164354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.14735477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.13035477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.11335477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.09635477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.07935477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.06235477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.045354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.02835477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-14.01135477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.994354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.97735477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.96035477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.943354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.92635477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.90935477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.892254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.87525477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.85825477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.84125477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.82425477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.80725477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.79025477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.773254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.75625477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.73925477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.722254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.70525477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.68825477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.671254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.65425477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.63725477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.62025477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.603254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.58625477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.56925477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.552254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.53525477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.51825477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.501254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-13.48425477,0.0001
vacancy_O3,tetrahedral,27,27,pristine,p,-13.46715477,0.0001
vacancy_O3,tetrahedral,27,27,pristine,p,-13.450154770000001,0.0004
vacancy_O3,tetrahedral,27,27,pristine,p,-13.43315477,0.0006000000000000001
vacancy_O3,tetrahedral,27,27,pristine,p,-13.41615477,0.0009
vacancy_O3,tetrahedral,27,27,pristine,p,-13.39915477,0.0014
vacancy_O3,tetrahedral,27,27,pristine,p,-13.38215477,0.0021
vacancy_O3,tetrahedral,27,27,pristine,p,-13.36515477,0.0029
vacancy_O3,tetrahedral,27,27,pristine,p,-13.34815477,0.0038
vacancy_O3,tetrahedral,27,27,pristine,p,-13.331154770000001,0.0049
vacancy_O3,tetrahedral,27,27,pristine,p,-13.31415477,0.006
vacancy_O3,tetrahedral,27,27,pristine,p,-13.29715477,0.0071
vacancy_O3,tetrahedral,27,27,pristine,p,-13.280154770000001,0.0081
vacancy_O3,tetrahedral,27,27,pristine,p,-13.26315477,0.009
vacancy_O3,tetrahedral,27,27,pristine,p,-13.24615477,0.0097
vacancy_O3,tetrahedral,27,27,pristine,p,-13.229154770000001,0.0101
vacancy_O3,tetrahedral,27,27,pristine,p,-13.21215477,0.0104
vacancy_O3,tetrahedral,27,27,pristine,p,-13.19515477,0.0104
vacancy_O3,tetrahedral,27,27,pristine,p,-13.17815477,0.0103
vacancy_O3,tetrahedral,27,27,pristine,p,-13.16115477,0.0099
vacancy_O3,tetrahedral,27,27,pristine,p,-13.14415477,0.0093
vacancy_O3,tetrahedral,27,27,pristine,p,-13.12715477,0.0086
vacancy_O3,tetrahedral,27,27,pristine,p,-13.110154770000001,0.0079
vacancy_O3,tetrahedral,27,27,pristine,p,-13.09315477,0.007299999999999999
vacancy_O3,tetrahedral,27,27,pristine,p,-13.07615477,0.006699999999999999
vacancy_O3,tetrahedral,27,27,pristine,p,-13.059154770000001,0.0063
vacancy_O3,tetrahedral,27,27,pristine,p,-13.04205477,0.005899999999999999
vacancy_O3,tetrahedral,27,27,pristine,p,-13.02505477,0.0057
vacancy_O3,tetrahedral,27,27,pristine,p,-13.008054770000001,0.0057
vacancy_O3,tetrahedral,27,27,pristine,p,-12.99105477,0.0055
vacancy_O3,tetrahedral,27,27,pristine,p,-12.97405477,0.0056
vacancy_O3,tetrahedral,27,27,pristine,p,-12.957054770000001,0.0058
vacancy_O3,tetrahedral,27,27,pristine,p,-12.94005477,0.006
vacancy_O3,tetrahedral,27,27,pristine,p,-12.92305477,0.0063
vacancy_O3,tetrahedral,27,27,pristine,p,-12.90605477,0.006500000000000001
vacancy_O3,tetrahedral,27,27,pristine,p,-12.889054770000001,0.0066
vacancy_O3,tetrahedral,27,27,pristine,p,-12.87205477,0.0068
vacancy_O3,tetrahedral,27,27,pristine,p,-12.85505477,0.007099999999999999
vacancy_O3,tetrahedral,27,27,pristine,p,-12.838054770000001,0.0072
vacancy_O3,tetrahedral,27,27,pristine,p,-12.82105477,0.007299999999999999
vacancy_O3,tetrahedral,27,27,pristine,p,-12.80405477,0.0075
vacancy_O3,tetrahedral,27,27,pristine,p,-12.787054770000001,0.0077
vacancy_O3,tetrahedral,27,27,pristine,p,-12.77005477,0.007899999999999999
vacancy_O3,tetrahedral,27,27,pristine,p,-12.75305477,0.0081
vacancy_O3,tetrahedral,27,27,pristine,p,-12.73605477,0.0084
vacancy_O3,tetrahedral,27,27,pristine,p,-12.71905477,0.0086
vacancy_O3,tetrahedral,27,27,pristine,p,-12.70205477,0.0091
vacancy_O3,tetrahedral,27,27,pristine,p,-12.68505477,0.0095
vacancy_O3,tetrahedral,27,27,pristine,p,-12.668054770000001,0.01
vacancy_O3,tetrahedral,27,27,pristine,p,-12.65105477,0.010700000000000001
vacancy_O3,tetrahedral,27,27,pristine,p,-12.63405477,0.0115
vacancy_O3,tetrahedral,27,27,pristine,p,-12.616954770000001,0.0127
vacancy_O3,tetrahedral,27,27,pristine,p,-12.59995477,0.0139
vacancy_O3,tetrahedral,27,27,pristine,p,-12.58295477,0.0154
vacancy_O3,tetrahedral,27,27,pristine,p,-12.565954770000001,0.017
vacancy_O3,tetrahedral,27,27,pristine,p,-12.54895477,0.0187
vacancy_O3,tetrahedral,27,27,pristine,p,-12.53195477,0.0204
vacancy_O3,tetrahedral,27,27,pristine,p,-12.514954770000001,0.0221
vacancy_O3,tetrahedral,27,27,pristine,p,-12.49795477,0.0234
vacancy_O3,tetrahedral,27,27,pristine,p,-12.48095477,0.024399999999999998
vacancy_O3,tetrahedral,27,27,pristine,p,-12.46395477,0.0251
vacancy_O3,tetrahedral,27,27,pristine,p,-12.44695477,0.0254
vacancy_O3,tetrahedral,27,27,pristine,p,-12.42995477,0.0253
vacancy_O3,tetrahedral,27,27,pristine,p,-12.41295477,0.0249
vacancy_O3,tetrahedral,27,27,pristine,p,-12.395954770000001,0.0242
vacancy_O3,tetrahedral,27,27,pristine,p,-12.37895477,0.023399999999999997
vacancy_O3,tetrahedral,27,27,pristine,p,-12.36195477,0.022600000000000002
vacancy_O3,tetrahedral,27,27,pristine,p,-12.344954770000001,0.0219
vacancy_O3,tetrahedral,27,27,pristine,p,-12.32795477,0.0215
vacancy_O3,tetrahedral,27,27,pristine,p,-12.31095477,0.0213
vacancy_O3,tetrahedral,27,27,pristine,p,-12.293954770000001,0.0215
vacancy_O3,tetrahedral,27,27,pristine,p,-12.27695477,0.022199999999999998
vacancy_O3,tetrahedral,27,27,pristine,p,-12.25995477,0.023
vacancy_O3,tetrahedral,27,27,pristine,p,-12.24295477,0.024
vacancy_O3,tetrahedral,27,27,pristine,p,-12.225954770000001,0.025200000000000004
vacancy_O3,tetrahedral,27,27,pristine,p,-12.20885477,0.0263
vacancy_O3,tetrahedral,27,27,pristine,p,-12.19185477,0.0273
vacancy_O3,tetrahedral,27,27,pristine,p,-12.17485477,0.027899999999999998
vacancy_O3,tetrahedral,27,27,pristine,p,-12.15785477,0.0282
vacancy_O3,tetrahedral,27,27,pristine,p,-12.14085477,0.0281
vacancy_O3,tetrahedral,27,27,pristine,p,-12.123854770000001,0.027399999999999997
vacancy_O3,tetrahedral,27,27,pristine,p,-12.106854770000002,0.026100000000000005
vacancy_O3,tetrahedral,27,27,pristine,p,-12.08985477,0.0245
vacancy_O3,tetrahedral,27,27,pristine,p,-12.07285477,0.0223
vacancy_O3,tetrahedral,27,27,pristine,p,-12.05585477,0.019799999999999998
vacancy_O3,tetrahedral,27,27,pristine,p,-12.03885477,0.0172
vacancy_O3,tetrahedral,27,27,pristine,p,-12.021854770000001,0.0143
vacancy_O3,tetrahedral,27,27,pristine,p,-12.004854770000001,0.0118
vacancy_O3,tetrahedral,27,27,pristine,p,-11.98785477,0.0092
vacancy_O3,tetrahedral,27,27,pristine,p,-11.97085477,0.007200000000000001
vacancy_O3,tetrahedral,27,27,pristine,p,-11.95385477,0.0053
vacancy_O3,tetrahedral,27,27,pristine,p,-11.93685477,0.0038
vacancy_O3,tetrahedral,27,27,pristine,p,-11.91985477,0.0026
vacancy_O3,tetrahedral,27,27,pristine,p,-11.902854770000001,0.0018
vacancy_O3,tetrahedral,27,27,pristine,p,-11.885854770000002,0.0011
vacancy_O3,tetrahedral,27,27,pristine,p,-11.86885477,0.0008
vacancy_O3,tetrahedral,27,27,pristine,p,-11.85185477,0.00039999999999999996
vacancy_O3,tetrahedral,27,27,pristine,p,-11.83485477,0.00030000000000000003
vacancy_O3,tetrahedral,27,27,pristine,p,-11.81785477,0.0001
vacancy_O3,tetrahedral,27,27,pristine,p,-11.80085477,0.0001
vacancy_O3,tetrahedral,27,27,pristine,p,-11.783754770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.76675477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.74975477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.73275477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.71575477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.69875477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.681754770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.66475477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.64775477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.63075477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.61375477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.59675477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.579754770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.562754770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.54575477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.52875477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.51175477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.49475477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.47775477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.460754770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.443754770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.42675477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.40975477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.39275477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.37575477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.358654770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.341654770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.32465477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.30765477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.29065477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.27365477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.25665477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.239654770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.22265477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.20565477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.18865477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.17165477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.15465477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.137654770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.120654770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.10365477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.08665477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.06965477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.05265477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.03565477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.018654770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-11.00165477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.98465477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.96765477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.95055477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.93355477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.916554770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.899554770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.88255477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.86555477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.84855477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.83155477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.81455477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.797554770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.78055477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.76355477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.74655477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.72955477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.71255477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.695554770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.678554770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.66155477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.64455477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.62755477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.61055477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.59355477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.576554770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.55955477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.54255477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.52545477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.50845477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.49145477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.474454770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.45745477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.44045477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.42345477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.40645477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.38945477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.372454770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.355454770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.33845477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.32145477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.30445477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.28745477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.27045477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.253454770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.236454770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.21945477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.20245477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.18545477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.16845477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.15145477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.134454770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.11745477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.10035477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.08335477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.06635477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.04935477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.032354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-10.01535477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.99835477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.98135477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.96435477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.94735477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.930354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.913354770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.89635477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.87935477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.86235477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.84535477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.82835477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.811354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.794354770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.77735477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.76035477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.74335477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.72635477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.709354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.692354770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.67525477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.65825477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.64125477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.62425477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.60725477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.590254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.57325477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.55625477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.53925477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.52225477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.50525477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.488254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.471254770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.45425477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.43725477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.42025477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.40325477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.38625477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.369254770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.35225477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.33525477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.31825477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.30125477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.28425477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.267154770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.250154770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.23315477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.21615477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.19915477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.18215477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.165154770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.148154770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.13115477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.11415477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.09715477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.08015477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.06315477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.046154770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.029154770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-9.01215477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.99515477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.97815477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.96115477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.94415477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.927154770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.91015477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.89315477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.87615477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.85915477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.84205477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.825054770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.80805477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.79105477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.77405477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.75705477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.74005477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.723054770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.706054770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.68905477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.67205477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.65505477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.63805477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.62105477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.604054770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.587054770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.57005477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.55305477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.53605477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.51905477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.50205477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.485054770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.46805477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.45105477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.43405477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.41695477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.39995477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.382954770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.36595477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.34895477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.33195477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.31495477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.29795477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.280954770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.263954770000002,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.24695477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.22995477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.21295477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.19595477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.17895477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.161954770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.14495477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.12795477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.110954770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.09395477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.07695477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.059954770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.042954770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.02595477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-8.00895477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.991854770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.97485477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.957854770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.9408547700000005,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.92385477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.906854770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.88985477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.87285477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.8558547700000005,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.838854770000001,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.82185477,0.0
vacancy_O3,tetrahedral,27,27,pristine,p,-7.80485477,0.0
