structure,coordination_type,reference_ga_atom_number,defect_ga_atom_number,system,orbital,energy_minus_fermi_eV,pdos_states_per_eV
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.42591391000000023,0.0174
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.40891391000000077,0.0144
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.39181391000000065,0.0114
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.3748139100000003,0.0088
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.35781391000000085,0.0064
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.34071391000000073,0.0045000000000000005
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.3237139100000004,0.0029999999999999996
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.30661391000000027,0.002
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.2896139100000008,0.0013000000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.27261391000000046,0.0006000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.25551391000000034,0.0003
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.23851391,0.0002
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.22151391000000054,0.0001
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.20441391000000042,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.18741391000000007,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.1704139100000006,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.1533139100000005,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.13631391000000015,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.11921391000000003,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.10221391000000057,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.08521391000000023,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.06811391000000011,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.05111391000000065,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.0341139100000003,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-0.017013910000000187,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,-1.3910000000727507e-05,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.017086089999999388,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.034086089999999736,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.051086089999999196,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.06818608999999931,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.08518608999999966,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.10218609000000001,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.11928608999999923,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.13628608999999958,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.15328608999999993,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.17038608999999916,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.1873860899999995,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.20448608999999962,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.22148608999999997,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.23848608999999943,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.25558608999999954,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.2725860899999999,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.28958608999999935,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.30668608999999947,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.3236860899999998,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.34078608999999993,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.3577860899999994,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.37478608999999974,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.39188608999999985,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.4088860899999993,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.42588608999999966,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.4429860899999998,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.45998608999999924,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.4769860899999996,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.4940860899999997,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.5110860899999992,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.5281860899999993,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.5451860899999996,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.56218609,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.5792860899999992,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.5962860899999995,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.6132860899999999,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.63038609,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.6473860899999995,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.6643860899999998,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.6814860899999999,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.6984860899999994,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.7155860899999995,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.7325860899999999,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.7495860899999993,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.7666860899999994,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.7836860899999998,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.8006860899999992,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.8177860899999994,0.0
vacancy_O2,tetrahedral,17,17,vacancy,d,0.8347860899999997,0.0001
vacancy_O2,tetrahedral,17,17,vacancy,d,0.8518860899999998,0.0001
vacancy_O2,tetrahedral,17,17,vacancy,d,0.8688860899999993,0.0001
vacancy_O2,tetrahedral,17,17,vacancy,d,0.8858860899999996,0.0001
vacancy_O2,tetrahedral,17,17,vacancy,d,0.9029860899999997,0.0002
vacancy_O2,tetrahedral,17,17,vacancy,d,0.9199860899999992,0.0002
vacancy_O2,tetrahedral,17,17,vacancy,d,0.9369860899999995,0.0002
vacancy_O2,tetrahedral,17,17,vacancy,d,0.9540860899999997,0.0002
vacancy_O2,tetrahedral,17,17,vacancy,d,0.97108609,0.0002
vacancy_O2,tetrahedral,17,17,vacancy,d,0.9880860899999995,0.00030000000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,1.0051860899999996,0.00030000000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,1.02218609,0.00030000000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,1.0392860899999992,0.00030000000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,1.0562860899999995,0.0005
vacancy_O2,tetrahedral,17,17,vacancy,d,1.0732860899999999,0.0005
vacancy_O2,tetrahedral,17,17,vacancy,d,1.09038609,0.0005
vacancy_O2,tetrahedral,17,17,vacancy,d,1.1073860899999994,0.0007000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.1243860899999998,0.0008000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.14148609,0.0008000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.1584860899999994,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.1755860899999995,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.1925860899999998,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.2095860899999993,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.2266860899999994,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.2436860899999997,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.2606860899999992,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.2777860899999993,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.2947860899999997,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.31178609,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.3288860899999992,0.0009000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.3458860899999996,0.001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.3629860899999997,0.001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.3799860899999992,0.001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.3969860899999995,0.0013000000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,1.4140860899999996,0.0013000000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,1.43108609,0.0012000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.4480860899999994,0.0011
vacancy_O2,tetrahedral,17,17,vacancy,d,1.4651860899999996,0.0011
vacancy_O2,tetrahedral,17,17,vacancy,d,1.48218609,0.001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.49928609,0.0008
vacancy_O2,tetrahedral,17,17,vacancy,d,1.5162860899999995,0.0008
vacancy_O2,tetrahedral,17,17,vacancy,d,1.5332860899999998,0.0008
vacancy_O2,tetrahedral,17,17,vacancy,d,1.55038609,0.0008
vacancy_O2,tetrahedral,17,17,vacancy,d,1.5673860899999994,0.0008
vacancy_O2,tetrahedral,17,17,vacancy,d,1.5843860899999997,0.0007000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.6014860899999999,0.0007000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.6184860899999993,0.0007000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.6354860899999997,0.0006000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.6525860899999998,0.0005
vacancy_O2,tetrahedral,17,17,vacancy,d,1.6695860899999992,0.0005
vacancy_O2,tetrahedral,17,17,vacancy,d,1.6866860899999994,0.0005
vacancy_O2,tetrahedral,17,17,vacancy,d,1.7036860899999997,0.0005
vacancy_O2,tetrahedral,17,17,vacancy,d,1.7206860899999992,0.0006000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.7377860899999993,0.0006000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.7547860899999996,0.0008
vacancy_O2,tetrahedral,17,17,vacancy,d,1.77178609,0.0011
vacancy_O2,tetrahedral,17,17,vacancy,d,1.7888860899999992,0.0012000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,1.8058860899999996,0.0014
vacancy_O2,tetrahedral,17,17,vacancy,d,1.8229860899999997,0.0017999999999999997
vacancy_O2,tetrahedral,17,17,vacancy,d,1.83998609,0.0022
vacancy_O2,tetrahedral,17,17,vacancy,d,1.8569860899999995,0.0024000000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,1.8740860899999996,0.0028
vacancy_O2,tetrahedral,17,17,vacancy,d,1.89108609,0.0029999999999999996
vacancy_O2,tetrahedral,17,17,vacancy,d,1.9080860899999994,0.0034000000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,1.9251860899999995,0.0036
vacancy_O2,tetrahedral,17,17,vacancy,d,1.9421860899999999,0.004
vacancy_O2,tetrahedral,17,17,vacancy,d,1.9591860899999993,0.0043
vacancy_O2,tetrahedral,17,17,vacancy,d,1.9762860899999994,0.004399999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,1.9932860899999998,0.0046
vacancy_O2,tetrahedral,17,17,vacancy,d,2.01038609,0.0046
vacancy_O2,tetrahedral,17,17,vacancy,d,2.0273860899999994,0.004900000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,2.0443860899999997,0.0049
vacancy_O2,tetrahedral,17,17,vacancy,d,2.06148609,0.005
vacancy_O2,tetrahedral,17,17,vacancy,d,2.0784860899999993,0.005200000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,2.0954860899999996,0.0056
vacancy_O2,tetrahedral,17,17,vacancy,d,2.1125860899999997,0.0060999999999999995
vacancy_O2,tetrahedral,17,17,vacancy,d,2.129586089999999,0.0067
vacancy_O2,tetrahedral,17,17,vacancy,d,2.1466860899999993,0.0074
vacancy_O2,tetrahedral,17,17,vacancy,d,2.1636860899999997,0.0084
vacancy_O2,tetrahedral,17,17,vacancy,d,2.18068609,0.0095
vacancy_O2,tetrahedral,17,17,vacancy,d,2.1977860899999992,0.010799999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,2.2147860899999996,0.011899999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,2.23178609,0.013000000000000001
vacancy_O2,tetrahedral,17,17,vacancy,d,2.248886089999999,0.014199999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,2.2658860899999995,0.0153
vacancy_O2,tetrahedral,17,17,vacancy,d,2.28288609,0.016300000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,2.29998609,0.017
vacancy_O2,tetrahedral,17,17,vacancy,d,2.3169860899999994,0.0176
vacancy_O2,tetrahedral,17,17,vacancy,d,2.3340860899999996,0.017599999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,2.35108609,0.0173
vacancy_O2,tetrahedral,17,17,vacancy,d,2.3680860899999994,0.0167
vacancy_O2,tetrahedral,17,17,vacancy,d,2.3851860899999995,0.016
vacancy_O2,tetrahedral,17,17,vacancy,d,2.40218609,0.0152
vacancy_O2,tetrahedral,17,17,vacancy,d,2.4191860899999993,0.014499999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,2.4362860899999994,0.014
vacancy_O2,tetrahedral,17,17,vacancy,d,2.4532860899999998,0.0137
vacancy_O2,tetrahedral,17,17,vacancy,d,2.470386089999999,0.013999999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,2.48738609,0.014499999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,2.5043860899999997,0.015399999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,2.521486089999999,0.0165
vacancy_O2,tetrahedral,17,17,vacancy,d,2.53848609,0.0178
vacancy_O2,tetrahedral,17,17,vacancy,d,2.5554860899999996,0.0189
vacancy_O2,tetrahedral,17,17,vacancy,d,2.572586089999999,0.02
vacancy_O2,tetrahedral,17,17,vacancy,d,2.58958609,0.020499999999999997
vacancy_O2,tetrahedral,17,17,vacancy,d,2.6065860899999995,0.0207
vacancy_O2,tetrahedral,17,17,vacancy,d,2.6236860899999987,0.0206
vacancy_O2,tetrahedral,17,17,vacancy,d,2.64068609,0.019899999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,2.657786089999999,0.019200000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,2.6747860900000004,0.018300000000000004
vacancy_O2,tetrahedral,17,17,vacancy,d,2.69178609,0.0175
vacancy_O2,tetrahedral,17,17,vacancy,d,2.708886089999999,0.0169
vacancy_O2,tetrahedral,17,17,vacancy,d,2.7258860900000004,0.016599999999999997
vacancy_O2,tetrahedral,17,17,vacancy,d,2.74288609,0.0167
vacancy_O2,tetrahedral,17,17,vacancy,d,2.759986089999999,0.0171
vacancy_O2,tetrahedral,17,17,vacancy,d,2.7769860900000003,0.0178
vacancy_O2,tetrahedral,17,17,vacancy,d,2.7940860899999995,0.019
vacancy_O2,tetrahedral,17,17,vacancy,d,2.811086089999999,0.020200000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,2.82808609,0.0212
vacancy_O2,tetrahedral,17,17,vacancy,d,2.8451860899999994,0.0221
vacancy_O2,tetrahedral,17,17,vacancy,d,2.862186089999999,0.0226
vacancy_O2,tetrahedral,17,17,vacancy,d,2.87918609,0.0229
vacancy_O2,tetrahedral,17,17,vacancy,d,2.8962860899999994,0.0228
vacancy_O2,tetrahedral,17,17,vacancy,d,2.913286089999999,0.0225
vacancy_O2,tetrahedral,17,17,vacancy,d,2.93028609,0.022
vacancy_O2,tetrahedral,17,17,vacancy,d,2.9473860899999993,0.021
vacancy_O2,tetrahedral,17,17,vacancy,d,2.9643860899999988,0.0202
vacancy_O2,tetrahedral,17,17,vacancy,d,2.9814860899999998,0.019299999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,2.998486089999999,0.0186
vacancy_O2,tetrahedral,17,17,vacancy,d,3.0154860900000005,0.0178
vacancy_O2,tetrahedral,17,17,vacancy,d,3.0325860899999997,0.0174
vacancy_O2,tetrahedral,17,17,vacancy,d,3.049586089999999,0.017300000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,3.0665860900000004,0.0177
vacancy_O2,tetrahedral,17,17,vacancy,d,3.0836860899999996,0.018500000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,3.100686089999999,0.019799999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,3.11778609,0.0213
vacancy_O2,tetrahedral,17,17,vacancy,d,3.1347860899999995,0.022899999999999997
vacancy_O2,tetrahedral,17,17,vacancy,d,3.151786089999999,0.024900000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,3.16888609,0.0266
vacancy_O2,tetrahedral,17,17,vacancy,d,3.1858860899999994,0.027899999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,3.202886089999999,0.029
vacancy_O2,tetrahedral,17,17,vacancy,d,3.21998609,0.0297
vacancy_O2,tetrahedral,17,17,vacancy,d,3.2369860899999994,0.030100000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,3.253986089999999,0.030500000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,3.27108609,0.0306
vacancy_O2,tetrahedral,17,17,vacancy,d,3.2880860899999993,0.0307
vacancy_O2,tetrahedral,17,17,vacancy,d,3.3051860900000003,0.031
vacancy_O2,tetrahedral,17,17,vacancy,d,3.3221860899999998,0.0311
vacancy_O2,tetrahedral,17,17,vacancy,d,3.339186089999999,0.0313
vacancy_O2,tetrahedral,17,17,vacancy,d,3.35628609,0.031400000000000004
vacancy_O2,tetrahedral,17,17,vacancy,d,3.3732860899999997,0.031299999999999994
vacancy_O2,tetrahedral,17,17,vacancy,d,3.390286089999999,0.0309
vacancy_O2,tetrahedral,17,17,vacancy,d,3.40738609,0.030399999999999996
vacancy_O2,tetrahedral,17,17,vacancy,d,3.4243860899999996,0.030100000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,3.441486089999999,0.029900000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,3.45848609,0.030199999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,3.4754860899999995,0.0305
vacancy_O2,tetrahedral,17,17,vacancy,d,3.4925860899999988,0.031
vacancy_O2,tetrahedral,17,17,vacancy,d,3.50958609,0.0314
vacancy_O2,tetrahedral,17,17,vacancy,d,3.5265860899999995,0.0313
vacancy_O2,tetrahedral,17,17,vacancy,d,3.5436860900000005,0.0305
vacancy_O2,tetrahedral,17,17,vacancy,d,3.56068609,0.029199999999999997
vacancy_O2,tetrahedral,17,17,vacancy,d,3.5776860899999994,0.0273
vacancy_O2,tetrahedral,17,17,vacancy,d,3.5947860900000004,0.024799999999999996
vacancy_O2,tetrahedral,17,17,vacancy,d,3.61178609,0.0222
vacancy_O2,tetrahedral,17,17,vacancy,d,3.628886089999999,0.0196
vacancy_O2,tetrahedral,17,17,vacancy,d,3.6458860900000003,0.0174
vacancy_O2,tetrahedral,17,17,vacancy,d,3.6628860899999998,0.0158
vacancy_O2,tetrahedral,17,17,vacancy,d,3.679986089999999,0.014600000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,3.6969860900000002,0.014199999999999999
vacancy_O2,tetrahedral,17,17,vacancy,d,3.7139860899999997,0.014
vacancy_O2,tetrahedral,17,17,vacancy,d,3.731086089999999,0.0144
vacancy_O2,tetrahedral,17,17,vacancy,d,3.74808609,0.0148
vacancy_O2,tetrahedral,17,17,vacancy,d,3.7651860899999994,0.0154
vacancy_O2,tetrahedral,17,17,vacancy,d,3.782186089999999,0.0159
vacancy_O2,tetrahedral,17,17,vacancy,d,3.79918609,0.016300000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,3.8162860899999993,0.0166
vacancy_O2,tetrahedral,17,17,vacancy,d,3.8332860899999988,0.017099999999999997
vacancy_O2,tetrahedral,17,17,vacancy,d,3.85028609,0.0175
vacancy_O2,tetrahedral,17,17,vacancy,d,3.867386089999999,0.018099999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,3.8843860900000005,0.018799999999999997
vacancy_O2,tetrahedral,17,17,vacancy,d,3.90138609,0.019700000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,3.918486089999999,0.0206
vacancy_O2,tetrahedral,17,17,vacancy,d,3.9354860900000004,0.021599999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,3.9525860899999996,0.0225
vacancy_O2,tetrahedral,17,17,vacancy,d,3.969586089999999,0.0233
vacancy_O2,tetrahedral,17,17,vacancy,d,3.9865860900000003,0.0241
vacancy_O2,tetrahedral,17,17,vacancy,d,4.0036860899999995,0.024999999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,4.020686089999999,0.0257
vacancy_O2,tetrahedral,17,17,vacancy,d,4.03768609,0.0267
vacancy_O2,tetrahedral,17,17,vacancy,d,4.0547860899999995,0.0278
vacancy_O2,tetrahedral,17,17,vacancy,d,4.071786089999999,0.028999999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,4.08888609,0.030299999999999997
vacancy_O2,tetrahedral,17,17,vacancy,d,4.105886089999999,0.0314
vacancy_O2,tetrahedral,17,17,vacancy,d,4.122886089999999,0.0322
vacancy_O2,tetrahedral,17,17,vacancy,d,4.13998609,0.032600000000000004
vacancy_O2,tetrahedral,17,17,vacancy,d,4.156986089999999,0.0325
vacancy_O2,tetrahedral,17,17,vacancy,d,4.173986089999999,0.0319
vacancy_O2,tetrahedral,17,17,vacancy,d,4.19108609,0.0308
vacancy_O2,tetrahedral,17,17,vacancy,d,4.208086089999999,0.0294
vacancy_O2,tetrahedral,17,17,vacancy,d,4.2250860900000005,0.0279
vacancy_O2,tetrahedral,17,17,vacancy,d,4.24218609,0.0265
vacancy_O2,tetrahedral,17,17,vacancy,d,4.259186089999999,0.0252
vacancy_O2,tetrahedral,17,17,vacancy,d,4.27628609,0.024099999999999996
vacancy_O2,tetrahedral,17,17,vacancy,d,4.29328609,0.023200000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,4.310286089999999,0.0228
vacancy_O2,tetrahedral,17,17,vacancy,d,4.32738609,0.0224
vacancy_O2,tetrahedral,17,17,vacancy,d,4.3443860899999995,0.0222
vacancy_O2,tetrahedral,17,17,vacancy,d,4.361386089999999,0.0221
vacancy_O2,tetrahedral,17,17,vacancy,d,4.37848609,0.022000000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,4.3954860899999995,0.022099999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,4.412486089999999,0.0219
vacancy_O2,tetrahedral,17,17,vacancy,d,4.42958609,0.0219
vacancy_O2,tetrahedral,17,17,vacancy,d,4.446586089999999,0.0219
vacancy_O2,tetrahedral,17,17,vacancy,d,4.46368609,0.0218
vacancy_O2,tetrahedral,17,17,vacancy,d,4.48068609,0.0219
vacancy_O2,tetrahedral,17,17,vacancy,d,4.497686089999999,0.0218
vacancy_O2,tetrahedral,17,17,vacancy,d,4.51478609,0.0219
vacancy_O2,tetrahedral,17,17,vacancy,d,4.53178609,0.0222
vacancy_O2,tetrahedral,17,17,vacancy,d,4.548786089999999,0.022400000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,4.56588609,0.0228
vacancy_O2,tetrahedral,17,17,vacancy,d,4.58288609,0.0233
vacancy_O2,tetrahedral,17,17,vacancy,d,4.599986089999999,0.0236
vacancy_O2,tetrahedral,17,17,vacancy,d,4.61698609,0.024
vacancy_O2,tetrahedral,17,17,vacancy,d,4.63398609,0.0242
vacancy_O2,tetrahedral,17,17,vacancy,d,4.651086089999999,0.024300000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,4.66808609,0.024099999999999996
vacancy_O2,tetrahedral,17,17,vacancy,d,4.6850860899999995,0.0237
vacancy_O2,tetrahedral,17,17,vacancy,d,4.702186089999999,0.0233
vacancy_O2,tetrahedral,17,17,vacancy,d,4.71918609,0.0229
vacancy_O2,tetrahedral,17,17,vacancy,d,4.7361860899999995,0.022600000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,4.7532860900000005,0.0221
vacancy_O2,tetrahedral,17,17,vacancy,d,4.77028609,0.0219
vacancy_O2,tetrahedral,17,17,vacancy,d,4.787386089999999,0.021400000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,4.80438609,0.0209
vacancy_O2,tetrahedral,17,17,vacancy,d,4.82138609,0.0207
vacancy_O2,tetrahedral,17,17,vacancy,d,4.838486089999999,0.0205
vacancy_O2,tetrahedral,17,17,vacancy,d,4.85548609,0.0204
vacancy_O2,tetrahedral,17,17,vacancy,d,4.87248609,0.0204
vacancy_O2,tetrahedral,17,17,vacancy,d,4.889586089999999,0.0206
vacancy_O2,tetrahedral,17,17,vacancy,d,4.90658609,0.0211
vacancy_O2,tetrahedral,17,17,vacancy,d,4.9236860899999995,0.0214
vacancy_O2,tetrahedral,17,17,vacancy,d,4.940686089999999,0.0217
vacancy_O2,tetrahedral,17,17,vacancy,d,4.95768609,0.0221
vacancy_O2,tetrahedral,17,17,vacancy,d,4.974786089999999,0.022400000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,4.991786089999999,0.022600000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,5.00878609,0.022699999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,5.025886089999999,0.022600000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,5.042886089999999,0.0225
vacancy_O2,tetrahedral,17,17,vacancy,d,5.05988609,0.0223
vacancy_O2,tetrahedral,17,17,vacancy,d,5.076986089999999,0.022
vacancy_O2,tetrahedral,17,17,vacancy,d,5.0939860900000005,0.0216
vacancy_O2,tetrahedral,17,17,vacancy,d,5.11108609,0.021
vacancy_O2,tetrahedral,17,17,vacancy,d,5.128086089999999,0.0203
vacancy_O2,tetrahedral,17,17,vacancy,d,5.14508609,0.019700000000000002
vacancy_O2,tetrahedral,17,17,vacancy,d,5.16218609,0.0194
vacancy_O2,tetrahedral,17,17,vacancy,d,5.179186089999999,0.0192
vacancy_O2,tetrahedral,17,17,vacancy,d,5.19618609,0.019299999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,5.2132860899999995,0.0196
vacancy_O2,tetrahedral,17,17,vacancy,d,5.230286089999999,0.0205
vacancy_O2,tetrahedral,17,17,vacancy,d,5.24738609,0.0214
vacancy_O2,tetrahedral,17,17,vacancy,d,5.2643860899999995,0.022400000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,5.281386089999999,0.023600000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,5.29848609,0.0242
vacancy_O2,tetrahedral,17,17,vacancy,d,5.315486089999999,0.0249
vacancy_O2,tetrahedral,17,17,vacancy,d,5.332486089999999,0.0251
vacancy_O2,tetrahedral,17,17,vacancy,d,5.34958609,0.0254
vacancy_O2,tetrahedral,17,17,vacancy,d,5.366586089999999,0.025300000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,5.383586089999999,0.0253
vacancy_O2,tetrahedral,17,17,vacancy,d,5.40068609,0.025300000000000003
vacancy_O2,tetrahedral,17,17,vacancy,d,5.417686089999999,0.025599999999999998
vacancy_O2,tetrahedral,17,17,vacancy,d,5.43478609,0.0258
vacancy_O2,tetrahedral,17,17,vacancy,d,5.45178609,0.0264
